Date,Day,Month,Year,Weekday,Q1,Q2,Q3,Q4,Total Sales,S1,S2,S3,S4,Total Revenue
2012-11-07,7,Nov,2012,Wednesday,1708,3093,497,1100,6398,5414.36,19609.62,2693.74,7843.0,35560.72
2012-12-07,7,Dec,2012,Friday,4673,2278,1536,1374,9861,14813.41,14442.52,8325.12,9796.62,47377.670000000006
2012-07-13,13,Jul,2012,Friday,3396,1340,4890,1616,11242,10765.32,8495.6,26503.8,11522.08,57286.8
2012-07-14,14,Jul,2012,Saturday,3508,1819,3265,786,9378,11120.36,11532.46,17696.3,5604.18,45953.299999999996
2012-07-15,15,Jul,2012,Sunday,1758,1685,3143,1160,7746,5572.86,10682.9,17035.06,8270.8,41561.619999999995
2012-07-16,16,Jul,2012,Monday,5801,612,1859,1153,9425,18389.17,3880.08,10075.78,8220.89,40565.92
2012-07-17,17,Jul,2012,Tuesday,7043,2498,3669,1586,14796,22326.31,15837.32,19885.98,11308.18,69357.79000000001
2012-07-18,18,Jul,2012,Wednesday,4211,3413,3841,1084,12549,13348.87,21638.42,20818.22,7728.92,63534.43
2012-07-19,19,Jul,2012,Thursday,6439,2049,260,1174,9922,20411.63,12990.66,1409.2,8370.62,43182.11
2012-07-20,20,Jul,2012,Friday,5117,1224,3133,1788,11262,16220.89,7760.16,16980.86,12748.44,53710.350000000006
2012-07-21,21,Jul,2012,Saturday,5673,1606,1961,1794,11034,17983.41,10182.04,10628.62,12791.22,51585.29
2012-07-22,22,Jul,2012,Sunday,2129,1439,5141,1843,10552,6748.93,9123.26,27864.22,13140.59,56877.0
2012-07-23,23,Jul,2012,Monday,5658,2016,4942,1543,14159,17935.86,12781.44,26785.64,11001.59,68504.53
2012-07-24,24,Jul,2012,Tuesday,3534,2422,1519,421,7896,11202.78,15355.48,8232.98,3001.73,37792.97000000001
2012-07-25,25,Jul,2012,Wednesday,3270,1334,2504,1036,8144,10365.9,8457.56,13571.68,7386.68,39781.82
2012-07-26,26,Jul,2012,Thursday,4741,2241,2897,1261,11140,15028.97,14207.94,15701.74,8990.93,53929.58
2012-07-27,27,Jul,2012,Friday,6072,1117,5238,1891,14318,19248.24,7081.78,28389.96,13482.83,68202.81
2012-07-28,28,Jul,2012,Saturday,2479,3095,3811,1744,11129,7858.43,19622.3,20655.62,12434.72,60571.07
2012-07-29,29,Jul,2012,Sunday,2112,2561,3628,1801,10102,6695.04,16236.74,19663.76,12841.13,55436.66999999999
2012-07-30,30,Jul,2012,Monday,5229,2789,2507,1177,11702,16575.93,17682.26,13587.94,8392.01,56238.14000000001
2012-07-31,31,Jul,2012,Tuesday,2715,829,2827,666,7037,8606.55,5255.86,15322.34,4748.58,33933.33
2012-01-08,8,Jan,2012,Sunday,2349,790,2257,672,6068,7446.33,5008.6,12232.94,4791.36,29479.230000000003
2012-02-08,8,Feb,2012,Wednesday,6737,1718,4081,1833,14369,21356.29,10892.12,22119.02,13069.29,67436.72
2012-03-08,8,Mar,2012,Thursday,6163,2631,731,552,10077,19536.71,16680.54,3962.02,3935.76,44115.03
2012-04-08,8,Apr,2012,Sunday,4351,276,2337,1599,8563,13792.67,1749.84,12666.54,11400.87,39609.920000000006
2012-05-08,8,May,2012,Tuesday,1637,3891,5004,1396,11928,5189.29,24668.94,27121.68,9953.48,66933.39
2012-06-08,8,Jun,2012,Friday,2376,3798,1058,1784,9016,7531.92,24079.32,5734.36,12719.92,50065.52
2012-07-08,8,Jul,2012,Sunday,3887,3872,1703,1891,11353,12321.79,24548.48,9230.26,13482.83,59583.36000000001
2012-08-08,8,Aug,2012,Wednesday,7065,3097,4439,633,15234,22396.05,19634.98,24059.38,4513.29,70603.7
2012-09-08,8,Sep,2012,Saturday,7095,2671,4351,834,14951,22491.15,16934.14,23582.42,5946.42,68954.13
2012-10-08,8,Oct,2012,Monday,4555,3530,1733,1137,10955,14439.35,22380.2,9392.86,8106.81,54319.22
2012-11-08,8,Nov,2012,Thursday,7719,1551,917,1870,12057,24469.23,9833.34,4970.14,13333.1,52605.81
2012-12-08,8,Dec,2012,Saturday,2609,2406,402,1597,7014,8270.53,15254.04,2178.84,11386.61,37090.020000000004
2012-08-13,13,Aug,2012,Monday,669,1817,2541,554,5581,2120.73,11519.78,13772.22,3950.02,31362.75
2012-08-14,14,Aug,2012,Tuesday,5005,672,3778,1077,10532,15865.85,4260.48,20476.76,7679.01,48282.1
2012-08-15,15,Aug,2012,Wednesday,6447,3646,630,426,11149,20436.99,23115.64,3414.6,3037.38,50004.61
2012-08-16,16,Aug,2012,Thursday,5525,3238,3436,1389,13588,17514.25,20528.92,18623.12,9903.57,66569.85999999999
2012-08-17,17,Aug,2012,Friday,1761,2814,4988,1348,10911,5582.37,17840.76,27034.96,9611.24,60069.329999999994
2012-08-18,18,Aug,2012,Saturday,4527,2472,4554,1089,12642,14350.59,15672.48,24682.68,7764.57,62470.32
2012-08-19,19,Aug,2012,Sunday,2735,2042,2053,569,7399,8669.95,12946.28,11127.26,4056.97,36800.46000000001
2012-08-20,20,Aug,2012,Monday,632,2576,5438,1360,10006,2003.44,16331.84,29473.96,9696.8,57506.03999999999
2012-08-21,21,Aug,2012,Tuesday,4782,2449,2843,1191,11265,15158.94,15526.66,15409.06,8491.83,54586.49
2012-08-22,22,Aug,2012,Wednesday,5941,1467,4352,425,12185,18832.97,9300.78,23587.84,3030.25,54751.84
2012-08-23,23,Aug,2012,Thursday,7090,1316,5264,568,14238,22475.3,8343.44,28530.88,4049.84,63399.45999999999
2012-08-24,24,Aug,2012,Friday,7595,1454,2315,1129,12493,24076.15,9218.36,12547.3,8049.77,53891.58
2012-08-25,25,Aug,2012,Saturday,3407,1664,5099,478,10648,10800.19,10549.76,27636.58,3408.14,52394.67
2012-08-26,26,Aug,2012,Sunday,3361,1978,2164,729,8232,10654.37,12540.52,11728.88,5197.77,40121.53999999999
2012-08-27,27,Aug,2012,Monday,5409,3603,3907,1385,14304,17146.53,22843.02,21175.94,9875.05,71040.54000000001
2012-08-28,28,Aug,2012,Tuesday,5497,2901,4721,1709,14828,17425.49,18392.34,25587.82,12185.17,73590.82
2012-08-29,29,Aug,2012,Wednesday,5019,2843,4419,587,12868,15910.23,18024.62,23950.98,4185.31,62071.14
2012-08-31,31,Aug,2012,Friday,1249,2313,5939,704,10205,3959.33,14664.42,32189.38,5019.52,55832.65000000001
2012-01-09,9,Jan,2012,Monday,1721,3957,5744,1432,12854,5455.57,25087.38,31132.48,10210.16,71885.59
2012-02-09,9,Feb,2012,Thursday,5682,1033,4525,397,11637,18011.94,6549.22,24525.5,2830.61,51917.270000000004
2012-03-09,9,Mar,2012,Friday,268,324,1406,1088,3086,849.56,2054.16,7620.52,7757.44,18281.68
2012-04-09,9,Apr,2012,Monday,1644,1391,3463,1071,7569,5211.48,8818.94,18769.46,7636.23,40436.11
2012-05-09,9,May,2012,Wednesday,5673,3350,2901,980,12904,17983.41,21239.0,15723.42,6987.4,61933.23
2012-06-09,9,Jun,2012,Saturday,5139,1750,5480,1558,13927,16290.63,11095.0,29701.6,11108.54,68195.76999999999
2012-07-09,9,Jul,2012,Monday,6681,2604,2537,319,12141,21178.77,16509.36,13750.54,2274.47,53713.14000000001
2012-08-09,9,Aug,2012,Thursday,1069,3947,5851,1474,12341,3388.73,25023.98,31712.42,10509.62,70634.75
2012-09-09,9,Sep,2012,Sunday,296,1154,4546,255,6251,938.32,7316.36,24639.32,1818.15,34712.15
2012-10-09,9,Oct,2012,Tuesday,3688,2183,2082,778,8731,11690.96,13840.22,11284.44,5547.14,42362.76
2012-11-09,9,Nov,2012,Friday,3538,1861,5755,1253,12407,11215.46,11798.74,31192.1,8933.89,63140.189999999995
2012-12-09,9,Dec,2012,Sunday,6341,409,4484,1661,12895,20100.97,2593.06,24303.28,11842.93,58840.24
2012-09-13,13,Sep,2012,Thursday,6455,2901,1136,1640,12132,20462.35,18392.34,6157.12,11693.2,56705.01000000001
2012-09-14,14,Sep,2012,Friday,6584,1109,1795,1275,10763,20871.28,7031.06,9728.9,9090.75,46721.99
2012-09-15,15,Sep,2012,Saturday,1114,2116,4191,1751,9172,3531.38,13415.44,22715.22,12484.63,52146.67
2012-09-16,16,Sep,2012,Sunday,5192,569,2986,299,9046,16458.64,3607.46,16184.12,2131.87,38382.090000000004
2012-09-17,17,Sep,2012,Monday,7148,1209,1851,1652,11860,22659.16,7665.06,10032.42,11778.76,52135.4
2012-09-18,18,Sep,2012,Tuesday,6720,2101,2316,1226,12363,21302.4,13320.34,12552.72,8741.38,55916.840000000004
2012-09-19,19,Sep,2012,Wednesday,473,1887,2051,935,5346,1499.41,11963.58,11116.42,6666.55,31245.96
2012-09-20,20,Sep,2012,Thursday,1540,1208,4231,1339,8318,4881.8,7658.72,22932.02,9547.07,45019.61
2012-09-21,21,Sep,2012,Friday,4762,347,1649,498,7256,15095.54,2199.98,8937.58,3550.74,29783.839999999997
2012-09-22,22,Sep,2012,Saturday,6298,3958,4314,1001,15571,19964.66,25093.72,23381.88,7137.13,75577.39000000001
2012-09-23,23,Sep,2012,Sunday,1883,1551,3698,1890,9022,5969.11,9833.34,20043.16,13475.7,49321.31
2012-09-24,24,Sep,2012,Monday,1607,2645,4742,1033,10027,5094.19,16769.3,25701.64,7365.29,54930.42
2012-09-25,25,Sep,2012,Tuesday,1290,2096,3184,1124,7694,4089.3,13288.64,17257.28,8014.12,42649.340000000004
2012-09-26,26,Sep,2012,Wednesday,461,2390,661,1664,5176,1461.37,15152.6,3582.62,11864.32,32060.91
2012-09-27,27,Sep,2012,Thursday,2045,3994,3407,461,9907,6482.65,25321.96,18465.94,3286.93,53557.48
2012-09-28,28,Sep,2012,Friday,2665,3681,3631,966,10943,8448.05,23337.54,19680.02,6887.58,58353.19
2012-09-29,29,Sep,2012,Saturday,5814,2674,705,1648,10841,18430.38,16953.16,3821.1,11750.24,50954.88
2012-09-30,30,Sep,2012,Sunday,2377,1141,774,1424,5716,7535.09,7233.94,4195.08,10153.12,29117.230000000003
2012-01-10,10,Jan,2012,Tuesday,2533,1093,2696,1286,7608,8029.61,6929.62,14612.32,9169.18,38740.729999999996
2012-02-10,10,Feb,2012,Friday,865,1516,5277,1631,9289,2742.05,9611.44,28601.34,11629.03,52583.86
2012-03-10,10,Mar,2012,Saturday,6530,857,5632,590,13609,20700.1,5433.38,30525.44,4206.7,60865.619999999995
2012-04-10,10,Apr,2012,Tuesday,5612,2549,3313,1828,13302,17790.04,16160.66,17956.46,13033.64,64940.799999999996
2012-05-10,10,May,2012,Thursday,3695,3835,4363,1802,13695,11713.15,24313.9,23647.46,12848.26,72522.77
2012-06-10,10,Jun,2012,Sunday,7517,2580,4707,699,15503,23828.89,16357.2,25511.94,4983.87,70681.9
2012-07-10,10,Jul,2012,Tuesday,2203,2602,2260,1621,8686,6983.51,16496.68,12249.2,11557.73,47287.119999999995
2012-08-10,10,Aug,2012,Friday,6530,3793,1011,1235,12569,20700.1,24047.62,5479.62,8805.55,59032.89
2012-09-10,10,Sep,2012,Monday,1900,3939,4374,1905,12118,6023.0,24973.26,23707.08,13582.65,68285.98999999999
2012-10-10,10,Oct,2012,Wednesday,2342,1168,3693,1289,8492,7424.14,7405.12,20016.06,9190.57,44035.89
2012-11-10,10,Nov,2012,Saturday,4088,1658,4411,472,10629,12958.96,10511.72,23907.62,3365.36,50743.66
2012-12-10,10,Dec,2012,Monday,2656,1431,1366,717,6170,8419.52,9072.54,7403.72,5112.21,30007.99
2012-10-13,13,Oct,2012,Saturday,7783,3808,1534,1286,14411,24672.11,24142.72,8314.28,9169.18,66298.29000000001
2012-10-14,14,Oct,2012,Sunday,5859,1302,4287,784,12232,18573.03,8254.68,23235.54,5589.92,55653.17
2012-10-15,15,Oct,2012,Monday,3186,377,5682,1450,10695,10099.62,2390.18,30796.44,10338.5,53624.74
2012-10-16,16,Oct,2012,Tuesday,2101,2456,1295,1037,6889,6660.17,15571.04,7018.9,7393.81,36643.92
2012-10-17,17,Oct,2012,Wednesday,5816,2516,2076,1130,11538,18436.72,15951.44,11251.92,8056.9,53696.98
2012-10-18,18,Oct,2012,Thursday,743,2260,1323,1150,5476,2355.31,14328.4,7170.66,8199.5,32053.87
2012-10-19,19,Oct,2012,Friday,6561,2651,1877,1860,12949,20798.37,16807.34,10173.34,13261.8,61040.850000000006
2012-10-20,20,Oct,2012,Saturday,7875,1511,2797,790,12973,24963.75,9579.74,15159.74,5632.7,55335.92999999999
2012-10-21,21,Oct,2012,Sunday,6713,661,3284,590,11248,21280.21,4190.74,17799.28,4206.7,47476.92999999999
2012-10-22,22,Oct,2012,Monday,7810,3608,2715,1488,15621,24757.7,22874.72,14715.3,10609.44,72957.16
2012-10-23,23,Oct,2012,Tuesday,6585,2056,2149,1826,12616,20874.45,13035.04,11647.58,13019.38,58576.450000000004
2012-10-24,24,Oct,2012,Wednesday,2146,1167,3469,626,7408,6802.82,7398.78,18801.98,4463.38,37466.96
2012-10-25,25,Oct,2012,Thursday,7588,3898,3723,500,15709,24053.96,24713.32,20178.66,3565.0,72510.94
2012-10-26,26,Oct,2012,Friday,871,2016,5767,1700,10354,2761.07,12781.44,31257.14,12121.0,58920.65
2012-10-27,27,Oct,2012,Saturday,4618,1979,3997,1635,12229,14639.06,12546.86,21663.74,11657.55,60507.21000000001
2012-10-28,28,Oct,2012,Sunday,1915,393,5139,1168,8615,6070.55,2491.62,27853.38,8327.84,44743.39
2012-10-29,29,Oct,2012,Monday,5822,3158,2749,535,12264,18455.74,20021.72,14899.58,3814.55,57191.59000000001
2012-10-30,30,Oct,2012,Tuesday,6824,1979,2084,338,11225,21632.08,12546.86,11295.28,2409.94,47884.16
2012-01-11,11,Jan,2012,Wednesday,2744,1142,5750,1627,11263,8698.48,7240.28,31165.0,11600.51,58704.27
2012-02-11,11,Feb,2012,Saturday,4171,3461,955,767,9354,13222.07,21942.74,5176.1,5468.71,45809.619999999995
2012-03-11,11,Mar,2012,Sunday,1129,1018,5991,1561,9699,3578.93,6454.12,32471.22,11129.93,53634.200000000004
2012-04-11,11,Apr,2012,Wednesday,5810,2467,1854,511,10642,18417.7,15640.78,10048.68,3643.43,47750.590000000004
2012-05-11,11,May,2012,Friday,2277,3615,1096,1609,8597,7218.09,22919.1,5940.32,11472.17,47549.67999999999
2012-06-11,11,Jun,2012,Monday,7790,510,2429,732,11461,24694.3,3233.4,13165.18,5219.16,46312.04000000001
2012-07-11,11,Jul,2012,Wednesday,6387,1929,5576,1809,15701,20246.79,12229.86,30221.92,12898.17,75596.74
2012-08-11,11,Aug,2012,Saturday,3132,3134,2754,1184,10204,9928.44,19869.56,14926.68,8441.92,53166.6
2012-09-11,11,Sep,2012,Tuesday,4202,821,3100,897,9020,13320.34,5205.14,16802.0,6395.61,41723.09
2012-10-11,11,Oct,2012,Thursday,4921,1484,5703,1995,14103,15599.57,9408.56,30910.26,14224.35,70142.74
2012-11-11,11,Nov,2012,Sunday,4045,3479,2823,1606,11953,12822.65,22056.86,15300.66,11450.78,61630.95
2012-12-11,11,Dec,2012,Tuesday,3188,2142,5493,1739,12562,10105.96,13580.28,29772.06,12399.07,65857.37
2012-11-13,13,Nov,2012,Tuesday,3236,274,4872,260,8642,10258.12,1737.16,26406.24,1853.8,40255.32000000001
2012-11-14,14,Nov,2012,Wednesday,6145,498,4273,1942,12858,19479.65,3157.32,23159.66,13846.46,59643.090000000004
2012-11-15,15,Nov,2012,Thursday,3260,1954,2317,887,8418,10334.2,12388.36,12558.14,6324.31,41605.009999999995
2012-11-16,16,Nov,2012,Friday,5731,2341,1541,463,10076,18167.27,14841.94,8352.22,3301.19,44662.62
2012-11-17,17,Nov,2012,Saturday,2408,1768,1693,553,6422,7633.36,11209.12,9176.06,3942.89,31961.43
2012-11-18,18,Nov,2012,Sunday,761,560,1769,1828,4918,2412.37,3550.4,9587.98,13033.64,28584.39
2012-11-19,19,Nov,2012,Monday,1543,3060,2811,1276,8690,4891.31,19400.4,15235.62,9097.88,48625.21
2012-11-20,20,Nov,2012,Tuesday,2839,2831,2642,1816,10128,8999.63,17948.54,14319.64,12948.08,54215.89
2012-11-21,21,Nov,2012,Wednesday,1759,2346,5806,1360,11271,5576.03,14873.64,31468.52,9696.8,61614.990000000005
2012-11-22,22,Nov,2012,Thursday,2612,2847,3322,1975,10756,8280.04,18049.98,18005.24,14081.75,58417.01
2012-11-23,23,Nov,2012,Friday,6309,3291,575,311,10486,19999.53,20864.94,3116.5,2217.43,46198.4
2012-11-24,24,Nov,2012,Saturday,2377,1257,4654,1823,10111,7535.09,7969.38,25224.68,12997.99,53727.14
2012-11-25,25,Nov,2012,Sunday,7738,1436,2928,297,12399,24529.46,9104.24,15869.76,2117.61,51621.07
2012-11-26,26,Nov,2012,Monday,7033,615,658,796,9102,22294.61,3899.1,3566.36,5675.48,35435.55
2012-11-27,27,Nov,2012,Tuesday,2832,883,907,1338,5960,8977.44,5598.22,4915.94,9539.94,29031.54
2012-11-28,28,Nov,2012,Wednesday,6058,3737,3465,1965,15225,19203.86,23692.58,18780.3,14010.45,75687.19
2012-11-29,29,Nov,2012,Thursday,2231,3306,319,874,6730,7072.27,20960.04,1728.98,6231.62,35992.91
2012-11-30,30,Nov,2012,Friday,3768,2043,2834,736,9381,11944.56,12952.62,15360.28,5247.68,45505.14
2012-01-12,12,Jan,2012,Thursday,5282,621,867,838,7608,16743.94,3937.14,4699.14,5974.94,31355.159999999996
2012-02-12,12,Feb,2012,Sunday,6410,1854,2321,1645,12230,20319.7,11754.36,12579.82,11728.85,56382.73
2012-03-12,12,Mar,2012,Monday,6466,564,2436,1883,11349,20497.22,3575.76,13203.12,13425.79,50701.89000000001
2012-04-12,12,Apr,2012,Thursday,7101,490,1300,1734,10625,22510.17,3106.6,7046.0,12363.42,45026.189999999995
2012-05-12,12,May,2012,Saturday,864,3725,3642,1925,10156,2738.88,23616.5,19739.64,13725.25,59820.270000000004
2012-06-12,12,Jun,2012,Tuesday,6753,1514,2268,1001,11536,21407.01,9598.76,12292.56,7137.13,50435.45999999999
2012-07-12,12,Jul,2012,Thursday,6852,892,521,579,8844,21720.84,5655.28,2823.82,4128.27,34328.21
2012-08-12,12,Aug,2012,Sunday,6154,1175,3177,1382,11888,19508.18,7449.5,17219.34,9853.66,54030.68000000001
2012-09-12,12,Sep,2012,Wednesday,4130,1949,4141,850,11070,13092.1,12356.66,22444.22,6060.5,53953.48
2012-10-12,12,Oct,2012,Friday,5638,3684,1690,1804,12816,17872.46,23356.56,9159.8,12862.52,63251.34000000001
2012-11-12,12,Nov,2012,Monday,6486,2012,1393,837,10728,20560.62,12756.08,7550.06,5967.81,46834.56999999999
2012-12-12,12,Dec,2012,Wednesday,829,1529,802,680,3840,2627.93,9693.86,4346.84,4848.4,21517.03
2012-12-13,13,Dec,2012,Thursday,1072,1028,2450,1683,6233,3398.24,6517.52,13279.0,11999.79,35194.55
2012-12-14,14,Dec,2012,Friday,7852,1544,1181,1419,11996,24890.84,9788.96,6401.02,10117.47,51198.29000000001
2012-12-15,15,Dec,2012,Saturday,7472,491,4826,489,13278,23686.24,3112.94,26156.92,3486.57,56442.67
2012-12-16,16,Dec,2012,Sunday,3144,2619,4597,751,11111,9966.48,16604.46,24915.74,5354.63,56841.31
2012-12-17,17,Dec,2012,Monday,5230,699,504,1615,8048,16579.1,4431.66,2731.68,11514.95,35257.39
2012-12-18,18,Dec,2012,Tuesday,6148,2661,536,714,10059,19489.16,16870.74,2905.12,5090.82,44355.840000000004
2012-12-19,19,Dec,2012,Wednesday,1620,578,552,810,3560,5135.4,3664.52,2991.84,5775.3,17567.06
2012-12-20,20,Dec,2012,Thursday,263,1634,1101,1380,4378,833.71,10359.56,5967.42,9839.4,27000.090000000004
2012-12-21,21,Dec,2012,Friday,4304,3211,3210,1031,11756,13643.68,20357.74,17398.2,7351.03,58750.649999999994
2012-12-22,22,Dec,2012,Saturday,6502,1305,5079,1911,14797,20611.34,8273.7,27528.18,13625.43,70038.65
2012-12-23,23,Dec,2012,Sunday,556,559,3145,476,4736,1762.52,3544.06,17045.9,3393.88,25746.360000000004
2012-12-24,24,Dec,2012,Monday,7513,2099,3126,1830,14568,23816.21,13307.66,16942.92,13047.9,67114.68999999999
2012-12-25,25,Dec,2012,Tuesday,3698,1542,2582,357,8179,11722.66,9776.28,13994.44,2545.41,38038.79000000001
2012-12-26,26,Dec,2012,Wednesday,5797,1135,1165,1745,9842,18376.49,7195.9,6314.3,12441.85,44328.54
2012-12-27,27,Dec,2012,Thursday,2291,3222,4726,998,11237,7262.47,20427.48,25614.92,7115.74,60420.60999999999
2012-12-28,28,Dec,2012,Friday,2136,1997,4659,1329,10121,6771.12,12660.98,25251.78,9475.77,54159.649999999994
2012-12-29,29,Dec,2012,Saturday,1218,1486,1085,1190,4979,3861.06,9421.24,5880.7,8484.7,27647.7
2012-12-30,30,Dec,2012,Sunday,4163,3600,1710,448,9921,13196.71,22824.0,9268.2,3194.24,48483.15
2013-01-01,1,Jan,2013,Tuesday,656,3758,3456,1525,9395,2079.52,23825.72,18731.52,10873.25,55510.01
2013-02-01,1,Feb,2013,Friday,2357,1244,3229,1640,8470,7471.69,7886.96,17501.18,11693.2,44553.03
2013-03-01,1,Mar,2013,Friday,4360,3596,2527,885,11368,13821.2,22798.64,13696.34,6310.05,56626.229999999996
2013-04-01,1,Apr,2013,Monday,4970,2809,393,1613,9785,15754.9,17809.06,2130.06,11500.69,47194.71
2013-05-01,1,May,2013,Wednesday,6491,3347,2240,807,12885,20576.47,21219.98,12140.8,5753.91,59691.16
2013-06-01,1,Jun,2013,Saturday,2020,2228,664,1876,6788,6403.4,14125.52,3598.88,13375.88,37503.68
2013-07-01,1,Jul,2013,Monday,3144,3071,4846,1894,12955,9966.48,19470.14,26265.32,13504.22,69206.16
2013-08-01,1,Aug,2013,Thursday,5727,2011,5992,1077,14807,18154.59,12749.74,32476.64,7679.01,71059.98
2013-09-01,1,Sep,2013,Sunday,2660,1905,4432,1358,10355,8432.2,12077.7,24021.44,9682.54,54213.88
2013-10-01,1,Oct,2013,Tuesday,5349,371,2273,722,8715,16956.33,2352.14,12319.66,5147.86,36775.99
2013-11-01,1,Nov,2013,Friday,6816,3269,5117,411,15613,21606.72,20725.46,27734.14,2930.43,72996.75
2013-12-01,1,Dec,2013,Sunday,6272,2430,5592,992,15286,19882.24,15406.2,30308.64,7072.96,72670.04000000001
2013-01-13,13,Jan,2013,Sunday,7474,1552,1229,447,10702,23692.58,9839.68,6661.18,3187.11,43380.55
2013-01-14,14,Jan,2013,Monday,7060,1163,4587,1531,14341,22380.2,7373.42,24861.54,10916.03,65531.19
2013-01-15,15,Jan,2013,Tuesday,796,2259,4677,1863,9595,2523.32,14322.06,25349.34,13283.19,55477.91
2013-01-16,16,Jan,2013,Wednesday,6631,3376,4632,1491,16130,21020.27,21403.84,25105.44,10630.83,78160.38
2013-01-17,17,Jan,2013,Thursday,5052,382,4095,1767,11296,16014.84,2421.88,22194.9,12598.71,53230.33
2013-01-18,18,Jan,2013,Friday,1449,2597,2574,836,7456,4593.33,16464.98,13951.08,5960.68,40970.07
2013-01-19,19,Jan,2013,Saturday,5206,1217,3440,596,10459,16503.02,7715.78,18644.8,4249.48,47113.08
2013-01-20,20,Jan,2013,Sunday,1959,2803,3443,1948,10153,6210.03,17771.02,18661.06,13889.24,56531.35
2013-01-21,21,Jan,2013,Monday,4253,2016,3006,1386,10661,13482.01,12781.44,16292.52,9882.18,52438.15
2013-01-22,22,Jan,2013,Tuesday,7280,3603,5599,542,17024,23077.6,22843.02,30346.58,3864.46,80131.66
2013-01-23,23,Jan,2013,Wednesday,3455,3342,1947,473,9217,10952.35,21188.28,10552.74,3372.49,46065.85999999999
2013-01-24,24,Jan,2013,Thursday,793,3569,557,978,5897,2513.81,22627.46,3018.94,6973.14,35133.35
2013-01-25,25,Jan,2013,Friday,4668,769,1903,679,8019,14797.56,4875.46,10314.26,4841.27,34828.55
2013-01-26,26,Jan,2013,Saturday,3110,324,1901,704,6039,9858.7,2054.16,10303.42,5019.52,27235.8
2013-01-27,27,Jan,2013,Sunday,7097,1535,5548,1664,15844,22497.49,9731.9,30070.16,11864.32,74163.87
2013-01-28,28,Jan,2013,Monday,7102,3178,2295,465,13040,22513.34,20148.52,12438.9,3315.45,58416.21
2013-01-29,29,Jan,2013,Tuesday,5534,2679,1603,1124,10940,17542.78,16984.86,8688.26,8014.12,51230.020000000004
2013-01-30,30,Jan,2013,Wednesday,5356,2661,5233,1056,14306,16978.52,16870.74,28362.86,7529.28,69741.40000000001
2013-01-31,31,Jan,2013,Thursday,1502,2159,5095,637,9393,4761.34,13688.06,27614.9,4541.81,50606.11
2013-01-02,2,Jan,2013,Wednesday,2680,1270,655,1231,5836,8495.6,8051.8,3550.1,8777.03,28874.53
2013-02-02,2,Feb,2013,Saturday,2204,3179,2307,575,8265,6986.68,20154.86,12503.94,4099.75,43745.23
2013-03-02,2,Mar,2013,Saturday,2256,3789,3480,1645,11170,7151.52,24022.26,18861.6,11728.85,61764.229999999996
2013-04-02,2,Apr,2013,Tuesday,3666,3355,2625,496,10142,11621.22,21270.7,14227.5,3536.48,50655.9
2013-05-02,2,May,2013,Thursday,1852,357,3460,1655,7324,5870.84,2263.38,18753.2,11800.15,38687.57
2013-06-02,2,Jun,2013,Sunday,692,2994,715,513,4914,2193.64,18981.96,3875.3,3657.69,28708.589999999997
2013-07-02,2,Jul,2013,Tuesday,3599,3334,3656,788,11377,11408.83,21137.56,19815.52,5618.44,57980.350000000006
2013-08-02,2,Aug,2013,Friday,6729,1953,2772,1499,12953,21330.93,12382.02,15024.24,10687.87,59425.06
